gene_id	gene_name	GF1	GF2	GF_noICI1	GF_noICI2	ctrl1	ctrl2	effector1	effector2
ENSMUSG00000105412	Gm43768	0.0	2.0	1.0	2.0	0.0	1.0	0.0	0.0
ENSMUSG00000042097	Zfp239	7.0	9.0	14.0	19.0	12.0	18.0	9.0	23.0
ENSMUSG00000032431	Crtap	76.0	146.0	128.0	170.0	103.0	159.0	86.0	164.0
ENSMUSG00000038602	Slc35f1	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0
ENSMUSG00000021103	Mnat1	130.0	211.0	223.0	283.0	164.0	335.0	110.0	285.0
ENSMUSG00000030590	Fam98c	129.0	221.0	183.0	293.0	183.0	403.0	142.0	306.0
ENSMUSG00000029174	Tbc1d1	437.0	556.0	592.0	807.0	524.0	895.0	398.0	847.0
ENSMUSG00000024033	Rsph1	3.0	1.0	4.0	7.0	4.0	9.0	3.0	9.0
ENSMUSG00000084899	Gm15344	0.0	2.0	1.0	0.0	2.0	0.0	0.0	0.0
ENSMUSG00000029924	Slc37a3	149.0	230.0	251.0	376.0	191.0	374.0	173.0	405.0
ENSMUSG00000025050	Pcgf6	170.0	255.0	297.0	379.0	241.0	493.0	212.0	418.0
ENSMUSG00000046997	Spsb4	0.0	3.0	4.0	3.0	6.0	9.0	3.0	2.0
ENSMUSG00000036923	Stox1	0.0	3.0	3.0	3.0	1.0	1.0	1.0	1.0
ENSMUSG00000032311	Nrg4	4.0	4.0	3.0	8.0	1.0	3.0	5.0	2.0
ENSMUSG00000049091	Sephs2	215.0	336.0	300.0	449.0	239.0	575.0	214.0	514.0
ENSMUSG00000041396	Mettl18	35.0	60.0	62.0	94.0	79.0	124.0	56.0	111.0
ENSMUSG00000115546	Gm49077	4.0	4.0	0.0	2.0	3.0	9.0	2.0	5.0
ENSMUSG00000059586	Nsmce2	309.0	483.0	434.0	627.0	407.0	768.0	322.0	774.0
ENSMUSG00000003190	Bcl2l12	94.0	127.0	124.0	141.0	113.0	189.0	74.0	177.0
ENSMUSG00000037772	Mrpl23	1245.0	1913.0	2004.0	2477.0	1544.0	2810.0	1175.0	2663.0
ENSMUSG00000038126	Mphosph9	107.0	188.0	163.0	257.0	147.0	293.0	112.0	250.0
ENSMUSG00000048450	Msx1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000030094	Xpc	63.0	101.0	118.0	183.0	85.0	203.0	76.0	165.0
ENSMUSG00000005043	Sgsh	33.0	25.0	38.0	55.0	30.0	63.0	25.0	44.0
ENSMUSG00000087326	Gm12503	4.0	12.0	13.0	6.0	4.0	5.0	2.0	10.0
ENSMUSG00000097784	A430105J06Rik	5.0	15.0	4.0	16.0	5.0	16.0	8.0	16.0
ENSMUSG00000006736	Tspan31	255.0	377.0	391.0	393.0	281.0	427.0	260.0	493.0
ENSMUSG00000069265	Hist1h3a	25.0	20.0	28.0	40.0	20.0	40.0	14.0	20.0
ENSMUSG00000085665	Gm12059	0.0	0.0	0.0	3.0	1.0	2.0	0.0	1.0
ENSMUSG00000022610	Mapk12	0.0	8.0	4.0	9.0	8.0	8.0	2.0	5.0
ENSMUSG00000059631	1500035N22Rik	1.0	1.0	0.0	3.0	3.0	7.0	0.0	4.0
ENSMUSG00000053460	Ggcx	20.0	34.0	32.0	41.0	23.0	38.0	24.0	51.0
ENSMUSG00000001247	Lsr	43.0	89.0	56.0	72.0	30.0	55.0	44.0	90.0
ENSMUSG00000079700	Fpr3	0.0	0.0	1.0	2.0	2.0	2.0	0.0	0.0
ENSMUSG00000034998	Foxn2	173.0	229.0	240.0	375.0	222.0	384.0	188.0	429.0
ENSMUSG00000025377	Tepsin	47.0	58.0	42.0	72.0	35.0	82.0	42.0	75.0
ENSMUSG00000039068	Zzz3	211.0	319.0	287.0	515.0	226.0	593.0	219.0	543.0
ENSMUSG00000028978	Nos3	2.0	7.0	4.0	1.0	1.0	4.0	5.0	4.0
ENSMUSG00000051306	Usp42	126.0	176.0	186.0	251.0	143.0	311.0	125.0	315.0
ENSMUSG00000090358	Gm2822	1.0	2.0	2.0	1.0	0.0	1.0	0.0	0.0
ENSMUSG00000028959	Fastk	173.0	273.0	239.0	334.0	237.0	404.0	202.0	326.0
ENSMUSG00000042195	Slc35f2	58.0	72.0	84.0	112.0	75.0	138.0	42.0	115.0
ENSMUSG00000036570	Fxyd1	5.0	9.0	7.0	19.0	8.0	18.0	10.0	22.0
ENSMUSG00000086327	Slfn5os	0.0	1.0	1.0	2.0	0.0	2.0	4.0	8.0
ENSMUSG00000097004	4731419I09Rik	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
ENSMUSG00000005947	Itgae	105.0	165.0	179.0	340.0	116.0	452.0	77.0	249.0
ENSMUSG00000041028	Ghitm	1137.0	1938.0	1641.0	2387.0	1476.0	2949.0	1285.0	3029.0
ENSMUSG00000032593	Amigo3	2.0	3.0	2.0	3.0	0.0	3.0	2.0	8.0
ENSMUSG00000043592	Unc5cl	199.0	231.0	223.0	361.0	208.0	303.0	154.0	278.0
ENSMUSG00000056458	Mok	1.0	3.0	0.0	0.0	0.0	1.0	1.0	1.0
