gene_id	gene_name	GF1	GF2	GF_noICI1	GF_noICI2	ctrl1	ctrl2	effector1	effector2
ENSMUSG00000042510	AA986860	0.0	0.0	1.0	0.0	2.0	0.0	2.0	2.0
ENSMUSG00000063787	Chchd1	691.0	732.0	399.0	305.0	628.0	337.0	720.0	669.0
ENSMUSG00000116891	Gm32679	3.0	3.0	0.0	2.0	3.0	0.0	2.0	4.0
ENSMUSG00000048701	Ccdc6	148.0	144.0	102.0	55.0	135.0	102.0	159.0	193.0
ENSMUSG00000092243	Gm7030	1214.0	1093.0	575.0	525.0	795.0	495.0	1194.0	1411.0
ENSMUSG00000024242	Map4k3	37.0	49.0	19.0	21.0	28.0	14.0	33.0	34.0
ENSMUSG00000019818	Cd164	2026.0	1937.0	984.0	1051.0	1436.0	1018.0	1991.0	2123.0
ENSMUSG00000014226	Cacybp	1031.0	1078.0	558.0	393.0	846.0	581.0	1167.0	1160.0
ENSMUSG00000036223	Ska1	10.0	11.0	7.0	2.0	5.0	5.0	13.0	9.0
ENSMUSG00000038415	Foxq1	4.0	6.0	2.0	3.0	2.0	0.0	4.0	1.0
ENSMUSG00000021870	Slmap	341.0	235.0	176.0	113.0	258.0	141.0	288.0	315.0
ENSMUSG00000107877	Gm43951	0.0	2.0	0.0	2.0	0.0	0.0	0.0	1.0
ENSMUSG00000022236	Ropn1l	7.0	3.0	3.0	3.0	5.0	2.0	4.0	3.0
ENSMUSG00000021070	Bdkrb2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000084862	Gm16278	7.0	7.0	4.0	0.0	5.0	4.0	6.0	10.0
ENSMUSG00000029291	Rufy3	24.0	31.0	16.0	9.0	27.0	8.0	19.0	34.0
ENSMUSG00000034488	Edil3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000008450	Nutf2	691.0	714.0	408.0	307.0	528.0	385.0	789.0	755.0
ENSMUSG00000001755	Coasy	91.0	76.0	53.0	49.0	55.0	25.0	107.0	77.0
ENSMUSG00000092558	Med20	167.0	160.0	98.0	81.0	143.0	69.0	160.0	175.0
ENSMUSG00000040276	Pacsin1	194.0	167.0	98.0	89.0	121.0	83.0	236.0	160.0
ENSMUSG00000026833	Olfm1	28.0	27.0	9.0	10.0	26.0	13.0	34.0	18.0
ENSMUSG00000107723	Gm43964	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000032531	Amotl2	1.0	4.0	0.0	4.0	0.0	4.0	7.0	6.0
ENSMUSG00000047539	Fbxo28	168.0	176.0	91.0	77.0	146.0	109.0	194.0	206.0
ENSMUSG00000033099	Nol12	167.0	209.0	102.0	81.0	150.0	82.0	250.0	230.0
ENSMUSG00000031577	Tti2	80.0	90.0	39.0	45.0	82.0	43.0	99.0	70.0
ENSMUSG00000031808	Slc27a1	34.0	48.0	13.0	15.0	27.0	14.0	31.0	19.0
ENSMUSG00000027340	Slc23a2	88.0	74.0	34.0	45.0	76.0	46.0	100.0	118.0
ENSMUSG00000076928	Trac	3416.0	2912.0	1709.0	1711.0	2888.0	1431.0	3380.0	3700.0
ENSMUSG00000010051	Hyal1	48.0	53.0	12.0	21.0	27.0	14.0	43.0	35.0
ENSMUSG00000068747	Sort1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000109118	Gm32031	18.0	32.0	15.0	17.0	30.0	18.0	27.0	31.0
ENSMUSG00000021470	Ercc6l2	114.0	90.0	59.0	59.0	63.0	57.0	120.0	129.0
ENSMUSG00000050605	Zfp61	39.0	59.0	28.0	27.0	28.0	24.0	36.0	55.0
ENSMUSG00000110803	Gm20275	212.0	214.0	102.0	89.0	170.0	119.0	254.0	280.0
ENSMUSG00000024862	Klc2	62.0	58.0	23.0	29.0	48.0	34.0	83.0	73.0
ENSMUSG00000060131	Atp8b4	1772.0	1594.0	1067.0	886.0	1341.0	781.0	2034.0	1840.0
ENSMUSG00000053746	Ptrh1	30.0	31.0	20.0	16.0	16.0	17.0	34.0	33.0
ENSMUSG00000073758	Sh3d21	24.0	25.0	10.0	9.0	18.0	19.0	31.0	28.0
ENSMUSG00000022422	Dscc1	42.0	40.0	17.0	12.0	27.0	12.0	59.0	38.0
ENSMUSG00000020648	Dus4l	36.0	38.0	22.0	14.0	42.0	16.0	54.0	48.0
ENSMUSG00000100672	Gm28404	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENSMUSG00000002345	Borcs8	923.0	920.0	499.0	394.0	769.0	448.0	988.0	909.0
ENSMUSG00000086767	Gm13070	1.0	1.0	0.0	1.0	1.0	3.0	3.0	0.0
ENSMUSG00000005763	Cd247	1929.0	2008.0	1039.0	916.0	1586.0	897.0	2615.0	2584.0
ENSMUSG00000042096	Dao	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0
ENSMUSG00000112265	Gm34983	10.0	7.0	3.0	1.0	6.0	3.0	7.0	8.0
ENSMUSG00000020593	Lpin1	188.0	134.0	84.0	76.0	131.0	76.0	159.0	228.0
ENSMUSG00000003380	Rabac1	1713.0	1897.0	965.0	845.0	1383.0	766.0	1800.0	1873.0
ENSMUSG00000103400	Gm15853	12.0	10.0	7.0	4.0	4.0	7.0	10.0	14.0
ENSMUSG00000090035	Galnt4	18.0	16.0	8.0	6.0	9.0	4.0	19.0	18.0
ENSMUSG00000022940	Pigp	534.0	503.0	298.0	218.0	404.0	272.0	599.0	480.0
ENSMUSG00000079391	Gm2974	3.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0
ENSMUSG00000022913	Psmg1	116.0	113.0	63.0	58.0	79.0	43.0	102.0	122.0
ENSMUSG00000032243	Itga11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000028910	Mecr	86.0	94.0	56.0	41.0	81.0	39.0	93.0	72.0
ENSMUSG00000026715	Serpinc1	2.0	2.0	1.0	3.0	1.0	0.0	6.0	6.0
ENSMUSG00000117371	Gm50019	4.0	2.0	3.0	1.0	4.0	1.0	2.0	5.0
ENSMUSG00000087652	Gm15918	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENSMUSG00000112547	Gm47096	24.0	14.0	12.0	9.0	7.0	16.0	24.0	24.0
ENSMUSG00000055733	Nap1l3	11.0	39.0	10.0	5.0	16.0	14.0	20.0	35.0
ENSMUSG00000025758	Plk4	131.0	108.0	51.0	43.0	84.0	56.0	111.0	94.0
ENSMUSG00000078919	Dpm1	1177.0	1198.0	664.0	531.0	895.0	554.0	1259.0	1301.0
ENSMUSG00000018750	Zbtb4	93.0	99.0	43.0	50.0	84.0	54.0	85.0	104.0
ENSMUSG00000024191	Bnip1	70.0	73.0	22.0	32.0	61.0	31.0	71.0	72.0
ENSMUSG00000029462	Vps29	1104.0	1111.0	573.0	479.0	854.0	544.0	1253.0	1229.0
ENSMUSG00000042496	Prdm10	133.0	115.0	82.0	52.0	93.0	60.0	133.0	142.0
ENSMUSG00000034226	Rhov	2.0	1.0	2.0	0.0	1.0	2.0	3.0	3.0
ENSMUSG00000047187	Rab2a	885.0	936.0	518.0	426.0	678.0	558.0	1076.0	1113.0
ENSMUSG00000027985	Lef1	346.0	318.0	190.0	160.0	228.0	157.0	283.0	549.0
ENSMUSG00000055681	Cope	1751.0	1925.0	963.0	787.0	1532.0	895.0	1926.0	1961.0
ENSMUSG00000018654	Ikzf1	965.0	887.0	535.0	467.0	698.0	392.0	975.0	1082.0
ENSMUSG00000115124	Gm49201	2.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000118026	Gm50335	22.0	21.0	13.0	11.0	19.0	8.0	33.0	31.0
ENSMUSG00000038550	Ciart	47.0	79.0	22.0	30.0	37.0	28.0	62.0	103.0
ENSMUSG00000112852	Gm47767	0.0	0.0	2.0	0.0	0.0	1.0	1.0	2.0
ENSMUSG00000104529	Rbakdn	0.0	1.0	0.0	0.0	0.0	0.0	3.0	2.0
ENSMUSG00000024524	Gnal	11.0	10.0	8.0	9.0	10.0	5.0	16.0	15.0
ENSMUSG00000036368	Rmdn2	31.0	55.0	18.0	17.0	36.0	27.0	46.0	57.0
ENSMUSG00000115439	Gm36107	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0
ENSMUSG00000060534	Dcc	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENSMUSG00000060260	Pwwp2b	65.0	100.0	48.0	33.0	55.0	31.0	78.0	97.0
ENSMUSG00000042569	Dhrs7b	86.0	108.0	47.0	48.0	76.0	54.0	117.0	115.0
ENSMUSG00000033308	Dpyd	1.0	0.0	2.0	0.0	2.0	2.0	0.0	1.0
ENSMUSG00000006344	Ggt5	1.0	3.0	1.0	1.0	4.0	2.0	3.0	7.0
ENSMUSG00000050075	Gpr171	1288.0	1572.0	718.0	680.0	993.0	601.0	1491.0	1342.0
ENSMUSG00000024981	Acsl5	733.0	653.0	395.0	335.0	549.0	295.0	733.0	669.0
ENSMUSG00000000732	Icosl	32.0	26.0	20.0	7.0	22.0	19.0	15.0	31.0
ENSMUSG00000029364	Wsb2	54.0	67.0	38.0	35.0	44.0	42.0	72.0	63.0
ENSMUSG00000097150	Gm26513	4.0	1.0	3.0	2.0	3.0	0.0	1.0	3.0
ENSMUSG00000039903	Eva1c	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000037949	Ano10	66.0	33.0	31.0	22.0	36.0	23.0	93.0	87.0
ENSMUSG00000037664	Cdkn1c	12.0	9.0	4.0	3.0	7.0	4.0	9.0	23.0
ENSMUSG00000087194	Skint6	1.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0
ENSMUSG00000078651	Aoc2	5.0	2.0	2.0	1.0	2.0	2.0	5.0	6.0
ENSMUSG00000008734	Gprc5b	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000087168	Gm15983	2.0	2.0	1.0	0.0	0.0	1.0	1.0	2.0
ENSMUSG00000046605	B3gntl1	51.0	44.0	30.0	26.0	45.0	21.0	43.0	44.0
ENSMUSG00000030067	Foxp1	1080.0	970.0	568.0	459.0	735.0	469.0	967.0	1610.0
ENSMUSG00000028430	Nol6	78.0	83.0	49.0	26.0	53.0	40.0	68.0	83.0
ENSMUSG00000034858	Fam214a	120.0	128.0	56.0	74.0	87.0	40.0	123.0	182.0
ENSMUSG00000068580	Zfyve19	113.0	127.0	64.0	48.0	94.0	56.0	153.0	117.0
ENSMUSG00000025716	Myo3a	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000038895	Zfp653	36.0	44.0	24.0	22.0	33.0	11.0	44.0	53.0
ENSMUSG00000040407	Akap9	587.0	506.0	293.0	238.0	432.0	241.0	554.0	504.0
ENSMUSG00000048478	Spata33	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
ENSMUSG00000084941	Gm11944	14.0	6.0	5.0	5.0	7.0	4.0	15.0	13.0
ENSMUSG00000095574	Trbv12-1	408.0	1636.0	90.0	193.0	209.0	147.0	506.0	706.0
ENSMUSG00000033355	Rtp4	2550.0	2454.0	1303.0	1160.0	1880.0	1489.0	3408.0	3225.0
ENSMUSG00000027419	Pcsk2	1.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0
ENSMUSG00000044303	Cdkn2a	55.0	93.0	27.0	22.0	76.0	53.0	99.0	124.0
ENSMUSG00000046637	Ttc34	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000028530	Jak1	2847.0	2515.0	1394.0	1288.0	2028.0	1242.0	2786.0	2848.0
ENSMUSG00000021027	Ralgapa1	348.0	315.0	167.0	163.0	259.0	200.0	381.0	359.0
ENSMUSG00000041477	Dcp1b	77.0	63.0	36.0	34.0	60.0	31.0	75.0	90.0
ENSMUSG00000024269	Tpgs2	213.0	218.0	102.0	99.0	160.0	94.0	211.0	202.0
ENSMUSG00000114545	Gm32184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSMUSG00000062488	Ifit3b	1074.0	950.0	610.0	499.0	676.0	701.0	1353.0	1416.0
ENSMUSG00000069601	Ank3	20.0	5.0	3.0	2.0	15.0	1.0	11.0	8.0
ENSMUSG00000097233	Gm17552	3.0	1.0	0.0	4.0	2.0	0.0	4.0	1.0
ENSMUSG00000030269	Mtmr14	170.0	177.0	75.0	80.0	107.0	87.0	169.0	231.0
ENSMUSG00000057897	Camk2b	389.0	255.0	170.0	170.0	238.0	173.0	293.0	383.0
ENSMUSG00000058328	Xlr5a	8.0	10.0	1.0	5.0	5.0	2.0	5.0	2.0
ENSMUSG00000031712	Il15	12.0	7.0	10.0	4.0	10.0	6.0	14.0	12.0
ENSMUSG00000070369	Itgad	1.0	1.0	4.0	3.0	0.0	1.0	1.0	5.0
ENSMUSG00000018293	Pfn1	30196.0	30100.0	15925.0	13465.0	23942.0	13787.0	35721.0	32355.0
ENSMUSG00000031984	2810004N23Rik	191.0	162.0	92.0	82.0	155.0	69.0	204.0	211.0
ENSMUSG00000040219	Ttc12	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000035878	Hykk	0.0	3.0	1.0	1.0	0.0	0.0	1.0	1.0
ENSMUSG00000020994	Pnn	662.0	643.0	330.0	319.0	482.0	285.0	622.0	601.0
ENSMUSG00000031755	Bbs2	21.0	20.0	16.0	14.0	14.0	9.0	23.0	25.0
ENSMUSG00000041670	Rims1	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
ENSMUSG00000099587	Gm28967	0.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0
ENSMUSG00000042303	Sgsm3	34.0	30.0	16.0	18.0	19.0	16.0	30.0	35.0
ENSMUSG00000068184	Ndufaf2	233.0	226.0	130.0	107.0	195.0	123.0	215.0	213.0
ENSMUSG00000036990	Otud4	236.0	211.0	169.0	111.0	157.0	119.0	253.0	240.0
ENSMUSG00000051185	Fam174a	469.0	438.0	254.0	218.0	338.0	192.0	393.0	368.0
ENSMUSG00000035798	Zdhhc17	74.0	66.0	22.0	26.0	53.0	30.0	92.0	75.0
ENSMUSG00000024949	Sf1	1200.0	1110.0	597.0	556.0	825.0	603.0	1149.0	1305.0
ENSMUSG00000041324	Inhba	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
ENSMUSG00000038473	Nos1ap	0.0	1.0	0.0	0.0	0.0	1.0	2.0	2.0
ENSMUSG00000041688	Amot	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000020361	Hspa4	1824.0	1843.0	960.0	832.0	1431.0	908.0	1863.0	1852.0
ENSMUSG00000038390	Gpr162	9.0	15.0	2.0	8.0	7.0	10.0	15.0	7.0
ENSMUSG00000000355	Mcts1	629.0	553.0	331.0	304.0	510.0	336.0	624.0	615.0
ENSMUSG00000029161	Cgref1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000074466	Gm15417	5.0	5.0	4.0	2.0	2.0	5.0	2.0	4.0
ENSMUSG00000041890	Git2	552.0	532.0	316.0	256.0	462.0	260.0	630.0	690.0
ENSMUSG00000084808	9430091E24Rik	31.0	30.0	15.0	17.0	15.0	13.0	32.0	34.0
ENSMUSG00000051703	Tmem198	4.0	4.0	7.0	1.0	4.0	3.0	12.0	6.0
ENSMUSG00000021754	Map3k1	237.0	247.0	130.0	128.0	225.0	161.0	322.0	246.0
ENSMUSG00000037190	Cyb561d2	244.0	214.0	121.0	100.0	175.0	117.0	316.0	328.0
ENSMUSG00000021831	Ero1l	330.0	355.0	168.0	166.0	241.0	189.0	303.0	282.0
ENSMUSG00000074388	Gm5544	2.0	1.0	3.0	5.0	3.0	0.0	1.0	10.0
ENSMUSG00000112544	Gm48089	2.0	0.0	2.0	0.0	1.0	1.0	0.0	1.0
ENSMUSG00000029431	B3gnt4	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000022456	Sept3	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
ENSMUSG00000006717	Acot13	228.0	275.0	134.0	106.0	238.0	130.0	294.0	261.0
ENSMUSG00000054582	Pabpc1l	43.0	34.0	21.0	18.0	29.0	18.0	58.0	63.0
ENSMUSG00000025162	Csnk1d	705.0	713.0	394.0	325.0	473.0	373.0	724.0	810.0
ENSMUSG00000045087	S1pr5	44.0	6.0	7.0	3.0	17.0	3.0	11.0	8.0
ENSMUSG00000045165	AI467606	459.0	426.0	260.0	224.0	370.0	224.0	478.0	585.0
ENSMUSG00000037594	Clba1	10.0	15.0	5.0	5.0	14.0	11.0	19.0	26.0
ENSMUSG00000033285	Wdr3	195.0	157.0	110.0	66.0	110.0	76.0	196.0	187.0
ENSMUSG00000090137	Uba52	5194.0	5046.0	2680.0	3348.0	4593.0	3446.0	4636.0	5594.0
ENSMUSG00000097240	Gm26614	12.0	5.0	7.0	6.0	8.0	4.0	10.0	5.0
ENSMUSG00000058427	Cxcl2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000036390	Gadd45a	58.0	47.0	30.0	22.0	33.0	34.0	51.0	77.0
ENSMUSG00000014039	Prdm15	47.0	35.0	20.0	16.0	24.0	16.0	36.0	48.0
ENSMUSG00000027176	Cstf3	179.0	168.0	99.0	64.0	144.0	82.0	224.0	191.0
ENSMUSG00000033024	Klra9	30.0	19.0	9.0	5.0	26.0	6.0	8.0	3.0
ENSMUSG00000025869	Nop16	215.0	245.0	146.0	90.0	149.0	110.0	225.0	259.0
ENSMUSG00000022607	Ptk2	4.0	1.0	2.0	1.0	2.0	3.0	6.0	4.0
ENSMUSG00000025016	Tm9sf3	538.0	493.0	329.0	259.0	396.0	284.0	501.0	572.0
ENSMUSG00000057594	Arl16	111.0	121.0	59.0	61.0	96.0	64.0	139.0	141.0
ENSMUSG00000113361	B930059L03Rik	6.0	7.0	4.0	4.0	5.0	4.0	5.0	13.0
ENSMUSG00000078786	BC024978	18.0	20.0	10.0	9.0	13.0	6.0	16.0	21.0
ENSMUSG00000029265	Dr1	424.0	364.0	224.0	177.0	251.0	185.0	376.0	419.0
ENSMUSG00000109244	Gm44751	0.0	5.0	0.0	1.0	0.0	0.0	2.0	3.0
ENSMUSG00000060098	Prmt7	109.0	115.0	63.0	54.0	83.0	36.0	140.0	111.0
ENSMUSG00000040795	Iqcc	48.0	43.0	29.0	26.0	34.0	25.0	59.0	48.0
ENSMUSG00000018999	Slc35b4	112.0	85.0	63.0	56.0	101.0	41.0	102.0	115.0
ENSMUSG00000049288	Lix1l	1.0	5.0	1.0	3.0	4.0	2.0	2.0	5.0
ENSMUSG00000047832	Cdca4	301.0	302.0	167.0	156.0	267.0	169.0	325.0	336.0
ENSMUSG00000117145	Gm4356	4.0	7.0	6.0	2.0	9.0	4.0	5.0	5.0
ENSMUSG00000033306	Lpp	436.0	423.0	256.0	210.0	372.0	207.0	422.0	608.0
ENSMUSG00000031697	Orc6	396.0	313.0	216.0	133.0	276.0	177.0	400.0	378.0
ENSMUSG00000086827	4930461C15Rik	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000024188	Luc7l	503.0	538.0	294.0	214.0	335.0	229.0	513.0	510.0
ENSMUSG00000037361	Sf3b6	2096.0	2243.0	1156.0	935.0	1641.0	1117.0	2344.0	2352.0
ENSMUSG00000085762	Lrrc75aos2	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0
ENSMUSG00000020814	Mxra7	1.0	0.0	1.0	0.0	1.0	0.0	2.0	2.0
ENSMUSG00000074785	Plxnc1	136.0	157.0	86.0	88.0	113.0	77.0	203.0	254.0
ENSMUSG00000087305	A430035B10Rik	17.0	13.0	6.0	5.0	17.0	7.0	13.0	19.0
ENSMUSG00000108109	Gm44287	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
ENSMUSG00000062209	Erbb4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000039703	Nploc4	105.0	151.0	67.0	54.0	119.0	88.0	140.0	157.0
ENSMUSG00000020088	Sar1a	1039.0	1055.0	568.0	459.0	771.0	511.0	1179.0	1145.0
ENSMUSG00000037216	Lipt1	10.0	6.0	5.0	4.0	6.0	2.0	16.0	7.0
ENSMUSG00000032123	Dpagt1	107.0	85.0	59.0	41.0	81.0	41.0	128.0	100.0
ENSMUSG00000089862	Umad1	129.0	109.0	78.0	58.0	125.0	54.0	159.0	118.0
ENSMUSG00000037692	Ahdc1	118.0	110.0	50.0	42.0	78.0	37.0	112.0	166.0
ENSMUSG00000002109	Ddb2	198.0	160.0	98.0	85.0	119.0	88.0	200.0	259.0
ENSMUSG00000103380	Gm37756	6.0	2.0	4.0	2.0	3.0	1.0	5.0	4.0
ENSMUSG00000036992	Nxt1	448.0	517.0	284.0	204.0	371.0	264.0	557.0	643.0
ENSMUSG00000038369	Ncoa6	122.0	119.0	68.0	43.0	81.0	61.0	139.0	136.0
ENSMUSG00000015363	Trabd	385.0	392.0	175.0	156.0	291.0	138.0	413.0	392.0
ENSMUSG00000026309	Ilkap	554.0	541.0	291.0	234.0	438.0	255.0	587.0	587.0
ENSMUSG00000038020	Rapgefl1	0.0	0.0	1.0	1.0	0.0	1.0	0.0	5.0
ENSMUSG00000090861	Arf4os	7.0	1.0	1.0	1.0	2.0	2.0	4.0	4.0
ENSMUSG00000029822	Osbpl3	715.0	677.0	382.0	323.0	577.0	379.0	797.0	539.0
ENSMUSG00000110917	Gm33056	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0
ENSMUSG00000059824	Dbp	43.0	42.0	29.0	31.0	32.0	28.0	45.0	66.0
ENSMUSG00000020778	Ten1	443.0	430.0	237.0	207.0	348.0	220.0	564.0	497.0
ENSMUSG00000032578	Cish	1023.0	1410.0	738.0	548.0	1085.0	665.0	1369.0	1290.0
ENSMUSG00000035873	Pawr	23.0	14.0	2.0	10.0	14.0	16.0	27.0	20.0
ENSMUSG00000027845	Dclre1b	38.0	31.0	22.0	20.0	34.0	16.0	36.0	36.0
ENSMUSG00000054514	Atad3aos	8.0	7.0	2.0	6.0	3.0	2.0	1.0	3.0
ENSMUSG00000086504	Kif16bos	1.0	2.0	0.0	0.0	0.0	0.0	0.0	2.0
ENSMUSG00000051495	Irf2bp2	71.0	95.0	65.0	43.0	51.0	37.0	64.0	101.0
ENSMUSG00000063297	Luzp2	11.0	5.0	5.0	3.0	2.0	3.0	8.0	5.0
ENSMUSG00000070866	Zfp804a	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0
ENSMUSG00000025290	Rps24	70032.0	79026.0	40267.0	33429.0	60724.0	38954.0	75819.0	77634.0
ENSMUSG00000072704	Smim10l1	247.0	268.0	139.0	111.0	200.0	105.0	256.0	235.0
ENSMUSG00000087496	Gm13523	0.0	0.0	0.0	0.0	0.0	2.0	1.0	2.0
ENSMUSG00000002329	Mdp1	851.0	822.0	447.0	399.0	654.0	368.0	907.0	889.0
ENSMUSG00000094966	Trav9-2	194.0	56.0	66.0	15.0	66.0	43.0	201.0	420.0
ENSMUSG00000069581	Tspear	6.0	5.0	2.0	3.0	2.0	3.0	3.0	6.0
ENSMUSG00000022801	Lrch3	265.0	231.0	140.0	128.0	202.0	105.0	279.0	268.0
ENSMUSG00000025330	Padi4	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
ENSMUSG00000018398	Sept8	4.0	2.0	3.0	1.0	1.0	0.0	4.0	2.0
ENSMUSG00000029029	Wrap73	166.0	163.0	75.0	73.0	100.0	69.0	181.0	190.0
ENSMUSG00000042595	Fam199x	32.0	28.0	16.0	21.0	18.0	12.0	27.0	14.0
ENSMUSG00000049858	Suox	377.0	419.0	192.0	170.0	336.0	241.0	443.0	417.0
ENSMUSG00000050240	Hic2	13.0	14.0	8.0	4.0	13.0	9.0	23.0	23.0
ENSMUSG00000019326	Aoc3	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000016520	Lnx2	105.0	110.0	51.0	39.0	77.0	44.0	113.0	123.0
ENSMUSG00000000399	Ndufa9	537.0	622.0	327.0	229.0	512.0	268.0	684.0	730.0
ENSMUSG00000060012	Kif13b	447.0	452.0	212.0	195.0	374.0	266.0	549.0	552.0
ENSMUSG00000044244	Il20rb	40.0	44.0	16.0	27.0	23.0	19.0	46.0	79.0
ENSMUSG00000074203	G430095P16Rik	14.0	12.0	16.0	9.0	8.0	5.0	7.0	21.0
ENSMUSG00000057596	Trim30d	644.0	505.0	278.0	308.0	550.0	372.0	698.0	553.0
ENSMUSG00000030801	Kat8	125.0	112.0	73.0	51.0	91.0	56.0	138.0	142.0
ENSMUSG00000034412	Tbc1d10a	275.0	288.0	161.0	147.0	195.0	129.0	321.0	333.0
ENSMUSG00000001891	Ugp2	436.0	476.0	271.0	214.0	383.0	230.0	414.0	443.0
ENSMUSG00000054079	Utp18	279.0	289.0	137.0	103.0	230.0	95.0	305.0	319.0
ENSMUSG00000036398	Ppp1r11	843.0	884.0	478.0	383.0	731.0	425.0	993.0	893.0
ENSMUSG00000063253	Scoc	107.0	135.0	78.0	50.0	101.0	68.0	136.0	116.0
ENSMUSG00000027828	Ssr3	649.0	631.0	351.0	316.0	453.0	297.0	662.0	744.0
ENSMUSG00000033257	Ttll4	33.0	24.0	21.0	21.0	25.0	20.0	36.0	41.0
ENSMUSG00000091091	Kcnmb3	0.0	1.0	0.0	1.0	0.0	1.0	3.0	1.0
ENSMUSG00000032059	Alg9	50.0	72.0	29.0	36.0	38.0	40.0	60.0	68.0
ENSMUSG00000031077	Fadd	48.0	59.0	41.0	24.0	53.0	26.0	88.0	64.0
ENSMUSG00000023007	Prpf40b	3.0	2.0	4.0	2.0	2.0	1.0	2.0	1.0
ENSMUSG00000006998	Psmd2	907.0	810.0	447.0	394.0	640.0	412.0	940.0	895.0
ENSMUSG00000048787	Dcun1d3	108.0	77.0	45.0	28.0	63.0	29.0	89.0	113.0
ENSMUSG00000021670	Hmgcr	296.0	231.0	136.0	104.0	185.0	136.0	264.0	269.0
ENSMUSG00000112150	9530018F02Rik	13.0	12.0	10.0	9.0	8.0	6.0	10.0	14.0
ENSMUSG00000002658	Gtf2f1	634.0	655.0	322.0	314.0	519.0	346.0	740.0	775.0
ENSMUSG00000024487	Yipf5	599.0	674.0	359.0	306.0	511.0	355.0	679.0	711.0
ENSMUSG00000021414	Fam217a	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000029312	Klhl8	18.0	29.0	4.0	5.0	5.0	7.0	20.0	19.0
ENSMUSG00000037797	Adh4	5.0	2.0	1.0	0.0	0.0	1.0	7.0	2.0
ENSMUSG00000029328	Hnrnpdl	1642.0	1631.0	870.0	740.0	1168.0	796.0	1665.0	1753.0
ENSMUSG00000038506	Dcun1d2	61.0	55.0	30.0	27.0	49.0	23.0	55.0	66.0
ENSMUSG00000046679	C87436	173.0	153.0	77.0	92.0	105.0	64.0	183.0	236.0
ENSMUSG00000032777	Gtf3c1	529.0	502.0	285.0	248.0	402.0	252.0	552.0	521.0
ENSMUSG00000059248	Sept9	1429.0	1499.0	800.0	765.0	1117.0	655.0	1436.0	1644.0
ENSMUSG00000028339	Col15a1	2.0	0.0	1.0	0.0	0.0	2.0	1.0	1.0
ENSMUSG00000085093	Gm12737	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0
ENSMUSG00000089854	Gm16133	0.0	0.0	0.0	1.0	2.0	1.0	4.0	5.0
ENSMUSG00000050379	Sept6	1830.0	1650.0	838.0	776.0	1477.0	753.0	1718.0	1877.0
ENSMUSG00000108034	4930557K07Rik	4.0	6.0	2.0	3.0	4.0	2.0	3.0	7.0
ENSMUSG00000100130	Gm28379	17.0	10.0	6.0	12.0	5.0	7.0	7.0	14.0
